0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 175.31, 175.365, 175.21, 175.35, 175.31, 175.36, 175.23, 175.23, 175.18, 175.33, 175.18, 175.31, 175.47, 175.48, 175.25, 175.295, 175.35, 175.48, 175.34, 175.48, 175.405, 175.44, 175.405, 175.44, 175.33, 175.38, 175.33, 175.37, 175.09, 175.38, 175.08, 175.34, 175.175, 175.25, 175.12, 175.13, 175.05, 175.1765, 175.05, 175.13, 175.1, 175.19, 175.03, 175.06, 175.08, 175.215, 175.03, 175.095, 175.04, 175.12, 175.02, 175.12, 175.03, 175.13, 175.0233, 175.0233, 175.07, 175.12, 175.03, 175.05, 175.01, 175.08, 175.01, 175.04, 174.96, 175.08, 174.91, 175.035, 174.92, 174.96, 174.92, 174.96, 174.99, 175.02, 174.98, 174.99, 174.93, 175.0125, 174.92, 174.95, 175.0087, 175.0087, 174.98, 174.99, 175.15, 175.15, 175.05, 175.05, 175.13, 175.16, 175.1, 175.16, 175.17, 175.19, 175.13, 175.13, 1.0, 0.0, 0.00.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 175.47, 175.48, 175.25, 175.295, 175.35, 175.48, 175.34, 175.48, 175.405, 175.44, 175.405, 175.44, 175.33, 175.38, 175.33, 175.37, 175.09, 175.38, 175.08, 175.34, 175.175, 175.25, 175.12, 175.13, 175.05, 175.1765, 175.05, 175.13, 175.1, 175.19, 175.03, 175.06, 175.08, 175.215, 175.03, 175.095, 175.04, 175.12, 175.02, 175.12, 175.03, 175.13, 175.0233, 175.0233, 175.07, 175.12, 175.03, 175.05, 175.01, 175.08, 175.01, 175.04, 174.96, 175.08, 174.91, 175.035, 174.92, 174.96, 174.92, 174.96, 174.99, 175.02, 174.98, 174.99, 174.93, 175.0125, 174.92, 174.95, 175.0087, 175.0087, 174.98, 174.99, 175.15, 175.15, 175.05, 175.05, 175.13, 175.16, 175.1, 175.16, 175.17, 175.19, 175.13, 175.13, 174.99, 175.15, 174.96, 175.15, 175.08, 175.09, 174.985, 174.985, 175.05, 175.15, 175.0, 175.09, 175.1, 175.18, 175.04, 175.06, 175.05, 175.17, 175.05, 175.106, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 175.47, 175.48, 175.25, 175.295, 175.35, 175.48, 175.34, 175.48, 175.405, 175.44, 175.405, 175.44, 175.33, 175.38, 175.33, 175.37, 175.09, 175.38, 175.08, 175.34, 175.175, 175.25, 175.12, 175.13, 175.05, 175.1765, 175.05, 175.13, 175.1, 175.19, 175.03, 175.06, 175.08, 175.215, 175.03, 175.095, 175.04, 175.12, 175.02, 175.12, 175.03, 175.13, 175.0233, 175.0233, 175.07, 175.12, 175.03, 175.05, 175.01, 175.08, 175.01, 175.04, 174.96, 175.08, 174.91, 175.035, 174.92, 174.96, 174.92, 174.96, 174.99, 175.02, 174.98, 174.99, 174.93, 175.0125, 174.92, 174.95, 175.0087, 175.0087, 174.98, 174.99, 175.15, 175.15, 175.05, 175.05, 175.13, 175.16, 175.1, 175.16, 175.17, 175.19, 175.13, 175.13, 174.99, 175.15, 174.96, 175.15, 175.08, 175.09, 174.985, 174.985, 175.05, 175.15, 175.0, 175.09, 175.1, 175.18, 175.04, 175.06, 175.05, 175.17, 175.05, 175.106, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 175.47, 175.48, 175.25, 175.295, 175.35, 175.48, 175.34, 175.48, 175.405, 175.44, 175.405, 175.44, 175.33, 175.38, 175.33, 175.37, 175.09, 175.38, 175.08, 175.34, 175.175, 175.25, 175.12, 175.13, 175.05, 175.1765, 175.05, 175.13, 175.1, 175.19, 175.03, 175.06, 175.08, 175.215, 175.03, 175.095, 175.04, 175.12, 175.02, 175.12, 175.03, 175.13, 175.0233, 175.0233, 175.07, 175.12, 175.03, 175.05, 175.01, 175.08, 175.01, 175.04, 174.96, 175.08, 174.91, 175.035, 174.92, 174.96, 174.92, 174.96, 174.99, 175.02, 174.98, 174.99, 174.93, 175.0125, 174.92, 174.95, 175.0087, 175.0087, 174.98, 174.99, 175.15, 175.15, 175.05, 175.05, 175.13, 175.16, 175.1, 175.16, 175.17, 175.19, 175.13, 175.13, 174.99, 175.15, 174.96, 175.15, 175.08, 175.09, 174.985, 174.985, 175.05, 175.15, 175.0, 175.09, 175.1, 175.18, 175.04, 175.06, 175.05, 175.17, 175.05, 175.106, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 175.47, 175.48, 175.25, 175.295, 175.35, 175.48, 175.34, 175.48, 175.405, 175.44, 175.405, 175.44, 175.33, 175.38, 175.33, 175.37, 175.09, 175.38, 175.08, 175.34, 175.175, 175.25, 175.12, 175.13, 175.05, 175.1765, 175.05, 175.13, 175.1, 175.19, 175.03, 175.06, 175.08, 175.215, 175.03, 175.095, 175.04, 175.12, 175.02, 175.12, 175.03, 175.13, 175.0233, 175.0233, 175.07, 175.12, 175.03, 175.05, 175.01, 175.08, 175.01, 175.04, 174.96, 175.08, 174.91, 175.035, 174.92, 174.96, 174.92, 174.96, 174.99, 175.02, 174.98, 174.99, 174.93, 175.0125, 174.92, 174.95, 175.0087, 175.0087, 174.98, 174.99, 175.15, 175.15, 175.05, 175.05, 175.13, 175.16, 175.1, 175.16, 175.17, 175.19, 175.13, 175.13, 174.99, 175.15, 174.96, 175.15, 175.08, 175.09, 174.985, 174.985, 175.05, 175.15, 175.0, 175.09, 175.1, 175.18, 175.04, 175.06, 175.05, 175.17, 175.05, 175.106, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 175.11, 175.11, 175.015, 175.0174, 175.05, 175.1152, 175.03, 175.1152, 175.065, 175.08, 175.0, 175.0, 175.0, 175.05, 174.97, 175.05, 174.966, 175.04, 174.95, 174.96, 175.025, 175.03, 174.97, 174.97, 175.01, 175.03, 174.98, 175.01, 175.05, 175.08, 175.01, 175.025, 175.15, 175.15, 175.055, 175.07, 175.04, 175.22, 175.04, 175.22, 175.105, 175.105, 175.06, 175.06, 174.93, 175.105, 174.93, 175.09, 175.01, 175.01, 174.92, 174.92, 175.04, 175.05, 175.0, 175.01, 174.87, 175.12, 174.87, 175.07, 174.86, 174.885, 174.83, 174.885, 174.81, 174.85, 174.75, 174.85, 174.79, 174.845, 174.78, 174.83, 174.98, 175.02, 174.825, 174.84, 174.96, 174.98, 174.86, 174.98, 175.01, 175.1, 174.925, 174.99, 175.055, 175.055, 174.95, 174.965, 175.11, 175.12, 175.04, 175.041, 175.05, 175.17, 175.05, 175.11, 174.9, 175.07, 174.88, 175.05, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 174.95, 175.33, 174.84, 175.33, 174.83, 174.99, 174.83, 174.945, 174.68, 174.885, 174.68, 174.83, 174.75, 174.82, 174.65, 174.65, 174.46, 174.75, 174.46, 174.749, 174.49, 174.54, 174.31, 174.395, 174.14, 174.54, 174.09, 174.54, 174.318, 174.5, 174.16, 174.16, 174.18, 174.45, 174.18, 174.405, 174.35, 174.42, 174.255, 174.255, 174.26, 174.355, 174.07, 174.29, 174.22, 174.2925, 174.15, 174.2411, 174.24, 174.305, 174.23, 174.29, 174.4345, 174.56, 174.24, 174.25, 174.4415, 174.53, 174.371, 174.505, 174.54, 174.55, 174.47, 174.47, 174.211, 174.54, 174.211, 174.54, 174.2, 174.2, 174.06, 174.16, 174.1, 174.19, 174.1, 174.15, 173.82, 174.1, 173.82, 174.1, 174.15, 174.15, 173.8, 173.81, 174.09, 174.2577, 174.0474, 174.13, 173.83, 174.12, 173.82, 174.09, 173.86, 173.95, 173.8, 173.83, 173.61, 173.81, 173.61, 173.81, 173.66, 173.74, 173.63, 173.72, 173.7599, 173.7599, 173.58, 173.6444, 173.48, 173.6637, 173.48, 173.63, 173.4, 173.56, 173.4, 173.48, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 184.88, 184.92, 184.58, 184.58, 184.76, 184.96, 184.65, 184.89, 184.935, 185.01, 184.82, 184.83, 184.8447, 184.98, 184.8, 184.935, 184.6572, 184.82, 184.53, 184.82, 184.5303, 184.63, 184.53, 184.61, 184.54, 184.63, 184.35, 184.56, 184.56, 184.66, 184.48, 184.5545, 184.625, 184.69, 184.51, 184.51, 184.72, 184.79, 184.6, 184.625, 184.69, 184.75, 184.65, 184.7, 184.845, 185.0, 184.65, 184.695, 184.92, 184.95, 184.82, 184.82, 184.89, 185.0, 184.83, 184.92, 184.99, 185.06, 184.83, 184.85, 185.01, 185.11, 184.9, 185.02, 185.0192, 185.08, 184.98, 185.01, 185.0, 185.08, 184.96, 185.02, 185.17, 185.21, 184.91, 185.0, 185.5, 185.52, 185.2, 185.23, 183.785, 185.93, 183.58, 185.5, 184.49, 184.53, 183.7, 183.7, 183.73, 184.5, 183.69, 184.425, 183.71, 183.98, 183.6, 183.7, 184.11, 184.16, 183.58, 183.67, 183.5947, 184.072, 183.37, 184.06, 183.53, 183.87, 183.3122, 183.56, 184.37, 184.54, 183.527, 183.6, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 173.01, 173.1, 173.005, 173.1, 173.07, 173.07, 173.05, 173.05, 173.17, 173.17, 173.15, 173.15, 173.03, 173.1542, 173.03, 173.1542, 173.12, 173.12, 173.04, 173.04, 173.14, 173.14, 173.13, 173.13, 173.19, 173.19, 173.14, 173.14, 173.12, 173.15, 173.12, 173.15, 173.1, 173.11, 173.09, 173.11, 173.15, 173.16, 173.12, 173.15, 173.1334, 173.1334, 173.1334, 173.1334, 173.24, 173.24, 173.23, 173.24, 173.15, 173.23, 173.15, 173.23, 173.15, 173.2, 173.15, 173.15, 173.31, 173.31, 173.21, 173.21, 173.29, 173.29, 173.29, 173.29, 173.2947, 173.33, 173.29, 173.3, 173.37, 173.37, 173.33, 173.33, 173.3031, 173.34, 173.28, 173.34, 173.23, 173.24, 173.23, 173.24, 173.17, 173.1932, 173.17, 173.1932, 173.26, 173.26, 173.205, 173.205, 173.28, 173.29, 173.26, 173.28, 173.24, 173.33, 173.24, 173.33, 173.2541, 173.33, 173.23, 173.23, 173.25, 173.25, 173.25, 173.25, 173.31, 173.31, 173.24, 173.25, 173.37, 173.37, 173.3, 173.3, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.499, 173.56, 173.61, 173.61, 173.55, 173.56, 173.565, 173.605, 173.53, 173.59, 173.5, 173.5352, 173.5, 173.5352, 173.5594, 173.56, 173.46, 173.56, 173.49, 173.54, 173.49, 173.54, 173.57, 173.57, 173.51, 173.51, 173.64, 173.64, 173.6075, 173.62, 173.62, 173.67, 173.61, 173.61, 173.7, 173.7, 173.67, 173.67, 173.64, 173.64, 173.64, 173.64, 173.5, 173.5819, 173.5, 173.57, 173.39, 173.48, 173.37, 173.48, 173.5, 173.5, 173.44, 173.45, 173.47, 173.52, 173.43, 173.52, 173.5612, 173.57, 173.52, 173.52, 173.5672, 173.65, 173.5552, 173.5552, 173.57, 173.6, 173.57, 173.6, 173.565, 173.6, 173.565, 173.57, 173.43, 173.51, 173.41, 173.51, 173.48, 173.48, 173.48, 173.48, 173.43, 173.44, 173.43, 173.44, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.56, 173.499, 173.56, 173.61, 173.61, 173.55, 173.56, 173.565, 173.605, 173.53, 173.59, 173.5, 173.5352, 173.5, 173.5352, 173.5594, 173.56, 173.46, 173.56, 173.49, 173.54, 173.49, 173.54, 173.57, 173.57, 173.51, 173.51, 173.64, 173.64, 173.6075, 173.62, 173.62, 173.67, 173.61, 173.61, 173.7, 173.7, 173.67, 173.67, 173.64, 173.64, 173.64, 173.64, 173.5, 173.5819, 173.5, 173.57, 173.39, 173.48, 173.37, 173.48, 173.5, 173.5, 173.44, 173.45, 173.47, 173.52, 173.43, 173.52, 173.5612, 173.57, 173.52, 173.52, 173.5672, 173.65, 173.5552, 173.5552, 173.57, 173.6, 173.57, 173.6, 173.565, 173.6, 173.565, 173.57, 173.43, 173.51, 173.41, 173.51, 173.48, 173.48, 173.48, 173.48, 173.43, 173.44, 173.43, 173.44, 1.0, 0.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 173.48, 173.49, 173.43, 173.46, 173.61, 173.61, 173.46, 173.46, 173.58, 173.58, 173.58, 173.58, 173.6, 173.6, 173.59, 173.59, 173.57, 173.6, 173.57, 173.6, 173.595, 173.62, 173.595, 173.61, 173.66, 173.67, 173.6215, 173.66, 173.665, 173.665, 173.665, 173.665, 173.65, 173.67, 173.62, 173.67, 173.6433, 173.65, 173.62, 173.65, 173.73, 173.73, 173.65, 173.69, 173.7101, 173.7101, 173.7101, 173.7101, 173.72, 173.76, 173.72, 173.76, 173.64, 173.65, 173.64, 173.65, 173.645, 173.645, 173.6, 173.64, 173.69, 173.73, 173.64, 173.64, 173.74, 173.74, 173.69, 173.74, 173.63, 173.655, 173.63, 173.64, 173.64, 173.66, 173.57, 173.61, 173.67, 173.67, 173.645, 173.645, 173.65, 173.7, 173.645, 173.645, 173.6, 173.65, 173.59, 173.65, 173.55, 173.57, 173.55, 173.57, 1.0, 0.0, 0.0
